Inlet_Diameter_(cm)	Maximum_Capacity_(GPM)	Max_Head_(ft)	Minimum_Thickness_(mm)
14.60121797		14619.02171		542.9129716	11.42796377
14.60121797		14626.93652		543.5554607	10.92292923
14.6109262		14647.29187		543.5290466	10.49995886
14.63015369		14674.4436		542.1791511	10.71901771
14.6585262		14634.61773		543.4729984	11.05488351
14.6954915		14510.1964		542.6317145	10.64865694
14.7403301		14525.76737		545.0719356	10.58882604
14.79216926		14641.75835		541.7629843	11.32565376
14.85			14620.9394		544.0123523	11.01442376
14.9126967		14505.04428		544.6480031	10.6963683
14.97903905		14472.20868		544.6675013	10.34427767
15.04773577		14506.56987		542.9084113	10.49622257
15.11744975		14482.18354		542.4621413	10.90380542
15.18682409		14530.30754		545.4911478	11.1259508
15.2545085		14480.31038		544.8973187	10.25120361
15.31918557		14438.55943		543.4872774	10.41382241
15.37959645		14539.27075		544.052086	10.84216865
15.4345653		14618.5987		543.5553518	10.84917176
15.48302222		14482.57438		544.4697474	10.59496803
15.52402405		14509.34656		544.9050947	11.00827938
15.55677273		14635.09189		542.6252703	10.07533558
15.58063085		14630.10972		545.5073282	10.73414063
15.59513403		14700.74217		545.6142822	10.30408113
15.6			14603.73416		544.768621	10.54521136
15.59513403		14644.97306		543.1765331	10.57426948
15.58063085		14724.40654		544.0001044	10.2201274
15.55677273		14776.4837		545.7870796	10.29677654
15.52402405		14869.02371		543.3429964	10.2342175
16.1			14648.58271		543.2947535	10.41617143
16.09026807		14666.17409		542.6657172	9.934805228
16.0612617		14903.86182		544.1550163	9.44332529
16.01354546		14868.05886		542.8135139	10.06613824
15.9480481		14972.55074		543.9032114	10.36154978
15.86604444		14890.00525		544.6433768	9.631545479
15.76913061		15047.42186		544.3307313	9.653682582
15.6591929		15108.37194		544.1145685	10.27700239
15.53837115		15060.64958		543.1919493	9.273587959
15.40901699		15056.83673		542.906048	10.00373596
15.27364818		15150.22335		543.5285028	9.502838228
15.1348995		15151.66826		542.669115	9.611460685
14.99547154		15039.44142		542.5631415	10.34054882
14.8580781		15162.58526		543.6995208	9.540493284
14.72539341		15055.761		542.7599006	9.713369278
14.6			15126.54097		543.6470189	10.43556256
14.48433852		14992.01248		543.5252186	10.46473218
14.3806602		14942.00948		543.4558329	9.898696944
14.29098301		14853.02858		544.6367799	9.711515763
14.21705241		14901.92905		543.7585766	9.932776029
14.16030738		14819.10893		544.2586972	9.770943415
14.1218524		14787.17081		544.6872285	9.750596918
14.10243595		14632.973		543.6215521	9.690977707
14.10243595		14612.98523		544.4515363	9.470439824
14.1218524		14605.70953		543.3275514	9.791611861
14.16030738		14606.03957		543.9615457	10.09524152
14.21705241		14540.72341		545.0998083	9.422350981
14.29098301		14392.63935		543.0680035	10.39188705
14.3806602		14386.8357		544.2302356	10.14821472
14.48433852		14484.1562		544.2897896	9.579121238
14.6			14447.73432		542.9416263	9.91300524
14.72539341		14319.60751		543.3968184	9.522307834
14.8580781		14278.14954		544.0600533	9.859676976
14.99547154		14307.66549		542.5019031	10.29916624
15.1348995		14282.30537		542.2093221	9.535571343
15.27364818		14333.34599		542.7950284	9.576092452
15.40901699		14290.09908		544.4033471	10.29436402
15.53837115		14258.80063		542.1633959	9.372252176
15.6591929		14373.46324		542.4810552	9.482207603
15.76913061		14469.96974		542.6755113	9.800019039
15.86604444		14354.01686		543.5752867	9.769138279
15.9480481		14403.36271		543.9306078	10.1923898
16.01354546		14553.74456		543.987288	9.959630604
16.0612617		14574.98225		544.4184034	9.812326048
16.09026807		14672.90755		545.0393719	10.07349648
16.1			14603.73416		543.1272553	9.553461142
16.09026807		14672.80768		542.9986292	9.672114145
16.0612617		14779.53401		543.5859076	10.14327691
16.01354546		14857.83103		544.3410878	9.902022477
15.9480481		14975.00756		542.7176478	10.28514743
